Operational Date,Total_Sales,Sales_Count,Day_of_Week,Is_Weekend,Is_Public_Holiday,Is_Closed,Tips_per_Transaction,Avg_Sale_per_Transaction,tempmax,tempmin,temp,humidity,precip,precipprob,cloudcover,solarradiation,uvindex
20-02-2025,628,46,Thursday,0,0,0,0.59,13.63,52.3,35.1,44.8,84.4,0.03,100,100,36.5,2
21-02-2025,614,41,Friday,0,0,0,0.64,14.96,64,50.2,56.5,74.2,0,100,99.6,73.5,4
22-02-2025,893,77,Saturday,1,0,0,0.41,11.59,56.4,44.9,51.1,86.5,0.08,100,99.6,19.6,2
26-02-2025,283,13,Wednesday,0,0,0,0.89,21.72,51,37.3,44.6,82.3,0.08,100,68.8,114,5
27-02-2025,312,23,Thursday,0,0,0,0.97,13.53,45.6,41.3,42.8,87.3,0.12,100,97.5,36.5,2
28-02-2025,1244,69,Friday,0,0,0,0.82,18.02,46.3,36.4,42.4,83.6,0.1,100,77.9,71.2,5
01-03-2025,1052,58,Saturday,1,0,0,0.8,18.12,46.4,31.8,38.6,84.8,0,100,63.8,64.8,4
04-03-2025,673,51,Tuesday,0,0,0,0.47,13.19,52.8,24.4,38.4,81.1,0,0,47.4,138,5
05-03-2025,1039,69,Wednesday,0,0,0,0.57,15.05,58.1,31,43.6,74.7,0,0,10.5,145.5,5
13-03-2025,601,21,Thursday,0,0,0,1.52,28.59,43.4,31.5,37.8,84.9,0.03,100,49.9,72.8,4
14-03-2025,1355,82,Friday,0,0,0,0.42,16.52,44.2,28.7,36.2,76.4,0,0,44.2,137.3,6
15-03-2025,1161,82,Saturday,1,0,0,0.36,14.15,45.6,33.2,38.9,65.7,0,0,37.9,144.4,7
19-03-2025,420,24,Wednesday,0,0,0,0.6,17.48,62.7,29.7,46.5,54.1,0,0,0.3,173.7,6
20-03-2025,669,46,Thursday,0,0,0,0.38,14.53,64.3,36.7,50.7,65.9,0,0,36.6,170.9,6
21-03-2025,1691,133,Friday,0,0,0,0.46,12.71,69.6,41.7,57.1,56.2,0,0,73.1,156.2,6
22-03-2025,703,46,Saturday,1,0,0,0.82,15.27,63.3,51.6,57.4,65.6,0.04,100,97.1,95.4,6
26-03-2025,607,25,Wednesday,0,0,0,1.44,24.24,52.9,40.3,47.4,82.6,0,100,94.9,60.7,2
27-03-2025,656,47,Thursday,0,0,0,0.66,13.95,59.1,33.3,46.3,79.7,0,0,41.5,188.1,6
28-03-2025,1075,57,Friday,0,0,0,0.57,18.84,51.8,38.5,46.1,88.1,0.01,100,78.9,58,3
29-03-2025,1637,106,Saturday,1,0,0,0.68,15.43,51.6,37.2,45.1,80.1,0,100,55.5,184,7
31-03-2025,64,2,Monday,0,0,0,2.48,31.72,52.1,42.1,47.5,74,0,0,41.7,222.8,9
01-04-2025,1395,81,Tuesday,0,0,0,0.77,17.22,57,36,46.7,71.3,0,0,14.4,209.4,7
04-04-2025,1213,87,Friday,0,0,0,0.56,13.93,70.9,44,57,58.5,0,0,0,214,7
16-04-2025,644,20,Wednesday,0,0,0,0,32.18,55.1,48.4,52.3,72.1,0,100,92.9,82.2,3
17-04-2025,411,32,Thursday,0,0,0,0.5,12.83,56.4,47.1,51,72.4,0,0,100,88.4,5
18-04-2025,1404,98,Friday,0,0,0,0.51,14.32,61.1,44.4,51.6,68.7,0,0,79.6,216.9,8
19-04-2025,719,58,Saturday,1,0,0,0.36,12.38,57.8,40.6,49.9,71.5,0,0,77.6,244.9,8
22-04-2025,1000,1,Tuesday,0,0,0,0,1000,60.2,48,54.2,78.7,0,100,97.9,147,8
23-04-2025,641,17,Wednesday,0,0,0,2.74,37.7,57.5,45,51.6,88.4,0.41,100,100,74.7,3
24-04-2025,305,16,Thursday,0,0,0,0.82,19.02,55.6,50.3,52.6,91,0.2,100,100,49.3,2
25-04-2025,912,60,Friday,0,0,0,0.67,15.18,58.5,46.6,51.9,78.1,0.01,100,52.1,233.3,8
26-04-2025,8007,606,Saturday,1,0,0,0.02,13.21,64.3,41.2,52.8,78,0,0,10.9,266.4,8
30-04-2025,566,48,Wednesday,0,0,0,0.33,11.78,75.1,50.3,63.1,70.1,0,0,79.6,248.4,8
02-05-2025,459,29,Friday,0,0,0,0.86,15.81,74.9,55.7,63.9,68.6,0,0,55,227.8,9
03-05-2025,376,16,Saturday,1,0,0,1.81,23.45,63.9,48,55.3,66.8,0,0,55.4,235.3,8
04-05-2025,1329,68,Sunday,1,0,0,0.65,19.53,54.6,45.2,50.5,69.1,0,0,73.4,132.8,6
14-05-2025,86,10,Wednesday,0,0,0,0.63,8.55,66.2,48.6,57.7,66.9,0,0,6.5,265.3,7
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
