Operational Date,Total_Sales,Sales_Count,Day_of_Week,Is_Weekend,Is_Public_Holiday,Is_Closed,Tips_per_Transaction,Avg_Sale_per_Transaction,tempmax,tempmin,temp,humidity,precip,precipprob,cloudcover,solarradiation,uvindex
22-03-2025,6303,449,Saturday,1,0,0,0.3,14.04,63.3,51.6,57.4,65.6,0.04,100,97.1,95.4,6
23-03-2025,4511,350,Sunday,1,0,0,0.26,12.89,63.4,50.1,55.4,71.8,0,0,95.6,146,6
25-03-2025,242,25,Tuesday,0,0,0,0.37,9.67,52.5,41.7,46.5,85.4,0.01,100,95,109.2,6
26-03-2025,2166,162,Wednesday,0,0,0,0.36,13.37,52.9,40.3,47.4,82.6,0,100,94.9,60.7,2
27-03-2025,3075,243,Thursday,0,0,0,0.26,12.65,59.1,33.3,46.3,79.7,0,0,41.5,188.1,6
28-03-2025,4359,322,Friday,0,0,0,0.33,13.54,51.8,38.5,46.1,88.1,0.01,100,78.9,58,3
29-03-2025,8771,562,Saturday,1,0,0,0.35,15.61,51.6,37.2,45.1,80.1,0,100,55.5,184,7
30-03-2025,3046,218,Sunday,1,0,0,0.19,13.97,54.6,46.6,50.6,73.7,0.01,100,69.9,177.2,7
31-03-2025,1,2,Monday,0,0,0,0,0.25,52.1,42.1,47.5,74,0,0,41.7,222.8,9
01-04-2025,1685,128,Tuesday,0,0,0,0.35,13.16,57,36,46.7,71.3,0,0,14.4,209.4,7
04-04-2025,7808,591,Friday,0,0,0,0.23,13.21,70.9,44,57,58.5,0,0,0,214,7
05-04-2025,4670,316,Saturday,1,0,0,0.29,14.78,59.7,43.3,51.6,62.6,0,0,14.8,213,7
13-04-2025,2918,203,Sunday,1,0,0,0.31,14.37,63.6,50.6,57.2,73.8,0.2,100,92.1,154.5,7
15-04-2025,1276,96,Tuesday,0,0,0,0.27,13.29,67.7,51,57.3,73.7,0.07,100,92.9,100.1,5
16-04-2025,2625,189,Wednesday,0,0,0,0.33,13.89,55.1,48.4,52.3,72.1,0,100,92.9,82.2,3
17-04-2025,3035,225,Thursday,0,0,0,0.31,13.49,56.4,47.1,51,72.4,0,0,100,88.4,5
18-04-2025,7665,497,Friday,0,0,0,0.28,15.42,61.1,44.4,51.6,68.7,0,0,79.6,216.9,8
19-04-2025,7843,478,Saturday,1,0,0,0.23,16.41,57.8,40.6,49.9,71.5,0,0,77.6,244.9,8
20-04-2025,4209,315,Sunday,1,0,0,0.2,13.36,61,39.6,50.6,75.7,0,0,67.1,231.9,8
21-04-2025,1225,76,Monday,0,0,0,0.54,16.11,60.8,49.4,53.6,87.6,0.38,100,100,116.9,6
22-04-2025,2588,186,Tuesday,0,0,0,0.34,13.91,60.2,48,54.2,78.7,0,100,97.9,147,8
23-04-2025,1674,130,Wednesday,0,0,0,0.36,12.87,57.5,45,51.6,88.4,0.41,100,100,74.7,3
24-04-2025,1492,114,Thursday,0,0,0,0.43,13.09,55.6,50.3,52.6,91,0.2,100,100,49.3,2
25-04-2025,5758,454,Friday,0,0,0,0.19,12.68,58.5,46.6,51.9,78.1,0.01,100,52.1,233.3,8
26-04-2025,7421,520,Saturday,1,0,0,0.29,14.27,64.3,41.2,52.8,78,0,0,10.9,266.4,8
27-04-2025,3889,309,Sunday,1,0,0,0.24,12.58,67.7,44.2,56.3,71.3,0,0,0.4,263.8,8
29-04-2025,4843,274,Tuesday,0,0,0,0.18,17.67,71.2,43.7,58.5,70.9,0,0,44.4,259.4,8
30-04-2025,5136,401,Wednesday,0,0,0,0.23,12.81,75.1,50.3,63.1,70.1,0,0,79.6,248.4,8
01-05-2025,577,48,Thursday,0,0,0,0.19,12.02,79.9,51.3,66.5,65.4,0,0,46.3,253.7,8
02-05-2025,800,67,Friday,0,0,0,0.17,11.93,74.9,55.7,63.9,68.6,0,0,55,227.8,9
03-05-2025,2263,195,Saturday,1,0,0,0.22,11.6,63.9,48,55.3,66.8,0,0,55.4,235.3,8
04-05-2025,7719,553,Sunday,1,0,0,0.17,13.96,54.6,45.2,50.5,69.1,0,0,73.4,132.8,6
13-05-2025,3500,245,Tuesday,0,0,0,0.23,14.28,73.4,48.8,63,44.1,0,0,0.8,285.6,8
14-05-2025,3931,270,Wednesday,0,0,0,0.28,14.56,66.2,48.6,57.7,66.9,0,0,6.5,265.3,7
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
