Operational Date,Total_Sales,Sales_Count,Day_of_Week,Is_Weekend,Is_Public_Holiday,Is_Closed,Tips_per_Transaction,Avg_Sale_per_Transaction,tempmax,tempmin,temp,humidity,precip,precipprob,cloudcover,solarradiation,uvindex
22-02-2025,4842,235,Saturday,1,0,0,0.51,20.6,56.4,44.9,51.1,86.5,0.08,100,99.6,19.6,2
23-02-2025,1704,97,Sunday,1,0,0,0.56,17.56,57.4,44,50.1,82,0.02,100,82.1,100,5
24-02-2025,533,19,Monday,0,0,0,1.61,28.02,53,49.1,51.3,79.3,0.16,100,95.8,17.3,1
27-02-2025,2565,91,Thursday,0,0,0,0.67,28.18,45.6,41.3,42.8,87.3,0.12,100,97.5,36.5,2
28-02-2025,3437,200,Friday,0,0,0,0.45,17.18,46.3,36.4,42.4,83.6,0.1,100,77.9,71.2,5
02-03-2025,2000,77,Sunday,1,0,0,1.09,25.96,48.5,27.4,36.9,85.6,0,0,26,137.8,5
03-03-2025,742,31,Monday,0,0,0,0.75,23.9,50.4,25.4,36.9,84.4,0,0,27.7,137.2,5
04-03-2025,1618,98,Tuesday,0,0,0,0.91,16.5,52.8,24.4,38.4,81.1,0,0,47.4,138,5
05-03-2025,3772,174,Wednesday,0,0,0,0.74,21.68,58.1,31,43.6,74.7,0,0,10.5,145.5,5
13-03-2025,3041,184,Thursday,0,0,0,0.52,16.53,43.4,31.5,37.8,84.9,0.03,100,49.9,72.8,4
14-03-2025,5049,197,Friday,0,0,0,0.95,25.63,44.2,28.7,36.2,76.4,0,0,44.2,137.3,6
15-03-2025,3395,169,Saturday,1,0,0,0.63,20.09,45.6,33.2,38.9,65.7,0,0,37.9,144.4,7
16-03-2025,1256,69,Sunday,1,0,0,0.73,18.2,48.3,30.1,39.9,75.2,0,0,30.8,171.8,6
17-03-2025,549,25,Monday,0,0,0,1.26,21.92,49.5,34.9,43.2,63.2,0,0,54.2,187.2,8
20-03-2025,1066,66,Thursday,0,0,0,0.62,16.14,64.3,36.7,50.7,65.9,0,0,36.6,170.9,6
21-03-2025,4232,210,Friday,0,0,0,0.53,20.15,69.6,41.7,57.1,56.2,0,0,73.1,156.2,6
22-03-2025,4044,181,Saturday,1,0,0,0.74,22.34,63.3,51.6,57.4,65.6,0.04,100,97.1,95.4,6
23-03-2025,804,74,Sunday,1,0,0,0.23,10.86,63.4,50.1,55.4,71.8,0,0,95.6,146,6
24-03-2025,310,23,Monday,0,0,0,0.23,13.47,54,40.4,48.2,85.9,0,0,96.2,150.5,6
27-03-2025,3288,155,Thursday,0,0,0,0.88,21.21,59.1,33.3,46.3,79.7,0,0,41.5,188.1,6
28-03-2025,6026,296,Friday,0,0,0,0.68,20.36,51.8,38.5,46.1,88.1,0.01,100,78.9,58,3
29-03-2025,4208,160,Saturday,1,0,0,0.84,26.3,51.6,37.2,45.1,80.1,0,100,55.5,184,7
30-03-2025,929,50,Sunday,1,0,0,0.41,18.57,54.6,46.6,50.6,73.7,0.01,100,69.9,177.2,7
31-03-2025,963,59,Monday,0,0,0,0.68,16.31,52.1,42.1,47.5,74,0,0,41.7,222.8,9
02-04-2025,1794,76,Wednesday,0,0,0,0.9,23.59,62.9,40.2,52.4,57.7,0,0,7.1,206.3,7
04-04-2025,4290,184,Friday,0,0,0,0.45,23.31,70.9,44,57,58.5,0,0,0,214,7
05-04-2025,2464,120,Saturday,1,0,0,0.61,20.53,59.7,43.3,51.6,62.6,0,0,14.8,213,7
13-04-2025,1798,68,Sunday,1,0,0,0.88,26.43,63.6,50.6,57.2,73.8,0.2,100,92.1,154.5,7
14-04-2025,1345,63,Monday,0,0,0,1.1,21.35,62.1,49.6,54.9,68.4,0,100,95,195.5,8
16-04-2025,930,37,Wednesday,0,0,0,0.91,25.12,55.1,48.4,52.3,72.1,0,100,92.9,82.2,3
17-04-2025,3592,135,Thursday,0,0,0,0.96,26.6,56.4,47.1,51,72.4,0,0,100,88.4,5
18-04-2025,3030,138,Friday,0,0,0,0.58,21.95,61.1,44.4,51.6,68.7,0,0,79.6,216.9,8
19-04-2025,3824,166,Saturday,1,0,0,0.7,23.03,57.8,40.6,49.9,71.5,0,0,77.6,244.9,8
20-04-2025,4358,137,Sunday,1,0,0,0.37,31.8,61,39.6,50.6,75.7,0,0,67.1,231.9,8
21-04-2025,854,38,Monday,0,0,0,1.42,22.46,60.8,49.4,53.6,87.6,0.38,100,100,116.9,6
23-04-2025,815,35,Wednesday,0,0,0,1.11,23.26,57.5,45,51.6,88.4,0.41,100,100,74.7,3
24-04-2025,2999,120,Thursday,0,0,0,0.72,24.99,55.6,50.3,52.6,91,0.2,100,100,49.3,2
25-04-2025,3885,151,Friday,0,0,0,0.97,25.72,58.5,46.6,51.9,78.1,0.01,100,52.1,233.3,8
26-04-2025,2289,153,Saturday,1,0,0,0.26,14.96,64.3,41.2,52.8,78,0,0,10.9,266.4,8
27-04-2025,1013,59,Sunday,1,0,0,0.56,17.17,67.7,44.2,56.3,71.3,0,0,0.4,263.8,8
28-04-2025,733,34,Monday,0,0,0,1,21.53,68.3,42.2,56.6,68.5,0,0,32.1,260.6,8
30-04-2025,703,30,Wednesday,0,0,0,1.02,23.41,75.1,50.3,63.1,70.1,0,0,79.6,248.4,8
02-05-2025,2385,114,Friday,0,0,0,0.51,20.92,74.9,55.7,63.9,68.6,0,0,55,227.8,9
04-05-2025,4925,188,Sunday,1,0,0,1.06,26.19,54.6,45.2,50.5,69.1,0,0,73.4,132.8,6
05-05-2025,1634,54,Monday,0,0,0,1.77,30.24,58.9,38,49,65,0,0,26.5,181,7
14-05-2025,624,35,Wednesday,0,0,0,1.3,17.83,66.2,48.6,57.7,66.9,0,0,6.5,265.3,7
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
